Id,Start,Name,Impact,Currency
288636f9-6c08-4acf-81cb-afb96b8703f1,01/03/2020 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
3da363c5-71b9-408a-a385-c7d37ada0269,01/03/2020 18:15:00,Fed's Brainard speech,MEDIUM,USD
3fa72395-467b-48b9-b0a3-29529d398237,01/03/2020 19:00:00,FOMC Minutes,HIGH,USD
9a92f12d-155e-4326-855e-ee26e2266ba2,01/03/2020 20:30:00,Total Vehicle Sales,LOW,USD
dcf3bd0f-bcd3-4ca7-8a03-663d9d82bd4a,01/06/2020 01:45:00,Caixin Services PMI,MEDIUM,CNY
4593c026-add2-407b-97e2-740a6b10262f,01/06/2020 14:45:00,Markit Services PMI,MEDIUM,USD
933b97b6-fe0e-4db1-8ed3-2fbe72ee052f,01/06/2020 14:45:00,Markit PMI Composite,MEDIUM,USD
40f73036-0801-4827-a643-a45048d0bdf5,01/06/2020 16:30:00,3-Month Bill Auction,LOW,USD
af67f91a-f064-4842-b1a0-03a7b5817386,01/06/2020 16:30:00,6-Month Bill Auction,LOW,USD
bb61af48-26b7-468b-8d8e-9432fe33aed3,01/06/2020 20:30:00,CFTC Gold NC Net Positions,LOW,USD
eef09718-f1af-4efc-9c1c-88b58b57c300,01/06/2020 20:30:00,CFTC Oil NC Net Positions,LOW,USD
e50e04e9-3c49-4cd0-8987-a48c0c86b751,01/06/2020 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
30715624-3e42-4b36-a407-583e1e951d54,01/07/2020 08:00:00,Foreign Exchange Reserves (MoM),LOW,CNY
fc29dc4b-6225-4bf3-938e-5f622016df9b,01/07/2020 08:00:00,Fipe's IPC Inflation,LOW,BRL
de78e490-1d85-4b56-898c-9684149a87e7,01/07/2020 13:30:00,Goods and Services Trade Balance,MEDIUM,USD
7973e94b-c6df-4c2f-a8f8-a1df1ec416eb,01/07/2020 13:55:00,Redbook Index (YoY),LOW,USD
897aac54-5cbc-48e4-a2fb-d3e4b9ab40d0,01/07/2020 13:55:00,Redbook Index (MoM),LOW,USD
23946c62-f2cd-44b9-9d64-f9d9aa707015,01/07/2020 15:00:00,ISM Services New Orders Index,MEDIUM,USD
61b73587-20eb-4300-b019-008603aab00b,01/07/2020 15:00:00,ISM Services PMI,HIGH,USD
6def0675-eb83-4f80-a07e-f072b809018e,01/07/2020 15:00:00,ISM Services Employment Index,MEDIUM,USD
d12a2ed7-c75c-408e-a1f8-9f0d3f66b33f,01/07/2020 15:00:00,ISM Services Prices Paid,MEDIUM,USD
dd60910f-ccdd-4b62-a98f-7ed81ce7674b,01/07/2020 15:00:00,Factory Orders (MoM),MEDIUM,USD
d7d4a42c-6fe3-47ee-83bf-a27c94c0e866,01/07/2020 18:00:00,3-Year Note Auction,LOW,USD
d2f05397-6488-4560-beea-96876ff49484,01/07/2020 21:30:00,API Weekly Crude Oil Stock,LOW,USD
4eb88b7e-6976-4275-b031-5a2427c36857,01/08/2020 12:00:00,MBA Mortgage Applications,LOW,USD
52d0486c-913a-4149-bd36-3ca0996317a8,01/08/2020 13:15:00,ADP Employment Change,MEDIUM,USD
2935faa7-51b4-4d6b-b1b1-eef276ce4f50,01/08/2020 15:00:00,Fed's Brainard speech,MEDIUM,USD
f8cdf38e-5799-415e-a86a-c38cf291b47c,01/08/2020 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
bebec654-2aef-474c-a0d8-c5bb96b12439,01/08/2020 18:00:00,10-Year Note Auction,LOW,USD
8063c06c-feae-40aa-9942-1e819afe9177,01/08/2020 20:00:00,Consumer Credit Change,LOW,USD
f4982920-660f-45f4-939f-56f243762024,01/09/2020 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
5d34c564-df71-4216-875e-c0747256aed8,01/09/2020 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
10096e39-6ba4-497d-8aee-972f28a9d062,01/09/2020 01:30:00,Consumer Price Index (YoY),HIGH,CNY
b07c5192-5590-4279-bb98-a248ba935a32,01/09/2020 12:00:00,Industrial Output (MoM),LOW,BRL
5f23b845-abae-4db3-b8ce-4dfc32341a85,01/09/2020 12:00:00,Industrial Output (YoY),LOW,BRL
885b25d2-1873-4a54-95d4-4219bfcf2a2c,01/09/2020 13:00:00,Fed's Clarida speech,MEDIUM,USD
7fc131d8-374e-47e4-ac9a-d0d9b8cebbeb,01/09/2020 13:30:00,Continuing Jobless Claims,LOW,USD
5a4dee76-8c1c-452b-a881-f69ac3e2c92a,01/09/2020 13:30:00,Initial Jobless Claims,MEDIUM,USD
8ea49c0e-f3fc-4aa2-b70a-55648105670a,01/09/2020 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
7db003a0-122e-4f5a-a8ad-a271e9d5adde,01/09/2020 14:30:00,Fed's Kashkari speech,MEDIUM,USD
e9c75942-818c-4763-bc12-9274f101e61f,01/09/2020 15:30:00,EIA Natural Gas Storage Change,LOW,USD
d5b2504f-e5ff-4820-852d-4de8df55eb56,01/09/2020 16:30:00,Fed's Williams speech,MEDIUM,USD
3692b20a-0d2c-4afe-a85b-4af0a18dd1f5,01/09/2020 16:30:00,4-Week Bill Auction,LOW,USD
0a9332d3-b009-4913-b73d-4c7f24925183,01/09/2020 18:00:00,30-Year Bond Auction,LOW,USD
227cf195-5b97-4394-8216-940cfd9b6621,01/09/2020 19:20:00,Fed's Evans speech,LOW,USD
0c550eb3-f435-4739-a9d2-6a34eeef39d3,01/10/2020 12:00:00,IPCA Inflation,LOW,BRL
25bc356b-32af-46f5-931f-a73a3e242229,01/10/2020 13:30:00,Nonfarm Payrolls,HIGH,USD
a6ac24d9-e0a4-4883-ac64-9ca04cb226bd,01/10/2020 13:30:00,Average Hourly Earnings (YoY),HIGH,USD
d6c989d3-2762-4890-b634-f2989830b61e,01/10/2020 13:30:00,Average Weekly Hours,LOW,USD
2ebc066f-97b3-4329-b076-eb00ba1996bc,01/10/2020 13:30:00,Labor Force Participation Rate,MEDIUM,USD
e3a1109f-8257-48f3-bcfd-66bc2fc6e34e,01/10/2020 13:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
06fb304a-6664-4af9-b225-edabcf29189a,01/10/2020 13:30:00,U6 Underemployment Rate,LOW,USD
95cadbf7-8058-4c3d-9405-3c163378da1c,01/10/2020 13:30:00,Unemployment Rate,MEDIUM,USD
84a4e959-bd10-464b-80f7-58a55c36982e,01/10/2020 15:00:00,Wholesale Inventories,LOW,USD
55c1567d-f254-49c3-9f00-ec43fa0bcfe2,01/10/2020 17:00:00,USDA WASDE Report,LOW,USD
9e2b31d1-0e10-4fc5-8dba-8d8b506a50fb,01/10/2020 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
e7e83561-446e-4d9c-a1a0-d951020bbd42,01/10/2020 20:30:00,CFTC Gold NC Net Positions,LOW,USD
26180dea-f8c3-4cc3-a3ca-fd4960a40f6a,01/10/2020 20:30:00,CFTC Oil NC Net Positions,LOW,USD
0ae8c1c3-1346-46ce-94c6-5731dd26c342,01/10/2020 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
08a79c68-dbff-472f-b9f7-5998ff313d2a,01/13/2020 16:30:00,3-Month Bill Auction,LOW,USD
e6e9ace6-7770-44ee-b549-efac72023515,01/13/2020 16:30:00,6-Month Bill Auction,LOW,USD
70447424-205c-4a0e-99f4-7ecca432ccc8,01/14/2020 02:00:00,Exports (YoY) CNY,MEDIUM,CNY
e211a51f-d42d-4bf8-ac1f-5b9895230453,01/14/2020 02:00:00,Imports (YoY) CNY,MEDIUM,CNY
61980dcb-c23e-45ab-8318-8451adfc1efe,01/14/2020 02:00:00,Trade Balance CNY,LOW,CNY
ec0cc875-76d6-4762-949e-00b44729cfc5,01/14/2020 03:00:00,Trade Balance USD,MEDIUM,CNY
8eb746a7-5801-4c62-b06c-1e8db72e9b86,01/14/2020 03:00:00,Exports (YoY),MEDIUM,CNY
ce4e8238-b448-4791-b83f-77ef4612b866,01/14/2020 03:00:00,Imports (YoY),MEDIUM,CNY
ca6ceea4-0ce8-4fa4-ba78-79cc593fa9e7,01/14/2020 11:00:00,NFIB Business Optimism Index,LOW,USD
4e84263d-c267-485a-896b-ab2fc126cc21,01/14/2020 13:30:00,Consumer Price Index Core s.a,MEDIUM,USD
005550ff-ee9f-4666-abbd-85f95db136af,01/14/2020 13:30:00,Consumer Price Index (MoM),MEDIUM,USD
1862e2ea-440c-4d62-98c9-5cc1f9fe94f1,01/14/2020 13:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
0bb5ff56-9686-4971-9c2f-29e1d60af6a4,01/14/2020 13:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
036474e8-e6a9-4b34-aa45-1360a42da248,01/14/2020 13:30:00,Consumer Price Index (YoY),MEDIUM,USD
db3c4845-fc93-4f24-a4b6-f82d3f69b985,01/14/2020 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
66053a6c-418a-433a-9ae7-d36d99249ea7,01/14/2020 13:55:00,Redbook Index (YoY),LOW,USD
8f55d0f0-4aa9-4795-85ab-48b091f1eefe,01/14/2020 13:55:00,Redbook Index (MoM),LOW,USD
df881a2a-e510-4b38-a291-37bfbbb10895,01/14/2020 14:00:00,Fed's Williams speech,MEDIUM,USD
ad6fd2a2-e4f5-4e04-81e1-d157b847cb61,01/14/2020 15:00:00,IBD/TIPP Economic Optimism (MoM),LOW,USD
e0d54df2-4f16-458c-8c97-1c650bb0c021,01/14/2020 19:00:00,Monthly Budget Statement,MEDIUM,USD
f7d5ff15-e21b-418b-8df8-0fba06d6446f,01/14/2020 21:30:00,API Weekly Crude Oil Stock,LOW,USD
86d3cd21-58b3-4f31-ae05-515601d98b63,01/15/2020 12:00:00,MBA Mortgage Applications,LOW,USD
9d708db1-0d06-498c-8eb8-09674094cba9,01/15/2020 12:00:00,Retail Sales (MoM),LOW,BRL
393ef162-3720-4a05-a026-53a6ae19600f,01/15/2020 13:30:00,NY Empire State Manufacturing Index,LOW,USD
dc147056-d909-45f0-8865-bc7faff26960,01/15/2020 13:30:00,Producer Price Index (YoY),LOW,USD
02565d15-3f9b-43f9-aacb-a4e50a28ac4d,01/15/2020 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
d2d63269-8dd8-44a3-a706-e9df18f860ad,01/15/2020 13:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
c80cbbf9-a348-485b-bade-2ccc6f285b65,01/15/2020 13:30:00,Producer Price Index (MoM),LOW,USD
77b60bfc-862c-4f79-b4a5-f226580432b8,01/15/2020 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
a40aec02-ca19-4bcf-9f7b-a3e99e029ee2,01/15/2020 16:00:00,Fed's Harker speech,MEDIUM,USD
00a23024-1d95-45e6-8780-293b5ffbce5c,01/15/2020 16:30:00,US-China Phase One Trade Deal Signature,MEDIUM,USD
45ad54ec-4592-4ea1-b35c-72dd23321eb6,01/15/2020 19:00:00,Fed's Beige Book,MEDIUM,USD
b536aa68-cce0-411d-9560-fd577284b70b,01/16/2020 01:30:00,"House Price Index ",LOW,CNY
d59cc347-459e-4b65-9d5b-4a5cbca8687c,01/16/2020 07:00:00,New Loans,LOW,CNY
44f8ae27-f917-4699-9d28-f840444d8c66,01/16/2020 07:00:00,M2 Money Supply (YoY),LOW,CNY
88e04a3e-8970-4ca6-8c3c-38c1644da0f7,01/16/2020 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
5cfdc0b8-b890-4455-933a-2fba3232af4f,01/16/2020 13:30:00,Import Price Index (MoM),LOW,USD
b40aeeb5-7b55-42a8-9ae5-754977f3ec44,01/16/2020 13:30:00,Continuing Jobless Claims,LOW,USD
a129129d-9204-4d17-a354-19510f629708,01/16/2020 13:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
24e5b9b0-e0f3-4dde-b20c-e7b9683cf65b,01/16/2020 13:30:00,Import Price Index (YoY),LOW,USD
39f8c640-dc6b-4ccd-b256-54d3a7351a16,01/16/2020 13:30:00,Export Price Index (MoM),LOW,USD
e5db0144-d481-4391-83b3-f1733256a9e4,01/16/2020 13:30:00,Export Price Index (YoY),LOW,USD
5e1e5cbf-f517-45ef-b6ec-1ff22a18c13e,01/16/2020 13:30:00,Retail Sales Control Group,HIGH,USD
e0547826-8a3e-4b28-a4c4-bba3794d4158,01/16/2020 13:30:00,Initial Jobless Claims,MEDIUM,USD
00a11b7e-3520-4470-b5f5-82678d259357,01/16/2020 13:30:00,Retail Sales (MoM),MEDIUM,USD
2b10073d-d2bc-4e9c-91dc-8eaa717c3837,01/16/2020 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
a2f29bcb-b043-4c7f-a5a3-83fbc7df301e,01/16/2020 15:00:00,Business Inventories,LOW,USD
7cca605a-7f9a-4a36-8222-cf14367a558f,01/16/2020 15:00:00,Fed's Bowman speech,MEDIUM,USD
d7ecf90a-b824-475a-ae91-dbd3945a3643,01/16/2020 15:00:00,NAHB Housing Market Index,LOW,USD
1ad967fb-5661-4db3-8000-69cbd13e2e04,01/16/2020 15:30:00,EIA Natural Gas Storage Change,LOW,USD
bcd8926c-8256-4928-ade6-4b8e84a075ce,01/16/2020 16:30:00,4-Week Bill Auction,LOW,USD
e90c6c9b-cfd8-4920-b127-731b6a5a4ec8,01/16/2020 21:00:00,Total Net TIC Flows,LOW,USD
571b22ab-ae64-4d60-b3f5-755156e9f02b,01/16/2020 21:00:00,Net Long-Term TIC Flows,LOW,USD
80dc55f5-56f7-4cae-867d-87d89be43d69,01/17/2020 02:00:00,Gross Domestic Product (YoY),HIGH,CNY
e4615cfd-55db-4451-8128-1db5038e2728,01/17/2020 02:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
a05fa09c-05a5-41d1-a80b-3185b91f97c7,01/17/2020 02:00:00,NBS Press Conference,MEDIUM,CNY
4bb58f1a-c658-4c90-801e-11d33d6bbbef,01/17/2020 02:00:00,Industrial Production (YoY),MEDIUM,CNY
e99e1048-a52c-4f88-9e1c-d1353736dfa8,01/17/2020 02:00:00,Gross Domestic Product (QoQ),HIGH,CNY
7c55a72e-8316-4f0c-8386-e5902c1ffd24,01/17/2020 02:00:00,Retail Sales (YoY),MEDIUM,CNY
12abd5a7-445b-483b-a6a0-0a29120c1cf4,01/17/2020 13:30:00,Building Permits (MoM),MEDIUM,USD
44bbbe53-d43f-45d0-b426-67ce82c0120b,01/17/2020 13:30:00,Housing Starts (MoM),MEDIUM,USD
b7447b69-2f61-4f26-89bc-af47a6326cfe,01/17/2020 13:30:00,Building Permits Change,LOW,USD
2b37ee64-b4a8-4575-b063-66a760b7f42a,01/17/2020 13:30:00,Housing Starts Change,LOW,USD
2543ab93-8c47-413a-9051-56e80aee43ec,01/17/2020 14:00:00,Fed's Harker speech,MEDIUM,USD
461fb14e-bc89-41d9-a8bc-cf7f21b75da8,01/17/2020 14:15:00,Industrial Production (MoM),MEDIUM,USD
ab18b600-9a42-4271-8d8c-f9fd9a2344b6,01/17/2020 14:15:00,Capacity Utilization,LOW,USD
1e4f908f-45e6-4bfe-883b-a3619a771d5e,01/17/2020 15:00:00,Michigan Consumer Sentiment Index,HIGH,USD
ca1d5f3e-3983-4a35-8e18-bb5ef381ecb4,01/17/2020 15:00:00,JOLTS Job Openings,LOW,USD
f2365d18-94b6-4f6c-871e-67bbde63f66e,01/17/2020 17:45:00,Fed's Quarles speech,MEDIUM,USD
4f57d004-c5ff-4ad9-b41a-53ef834c60e4,01/17/2020 17:45:00,Fed's Bowman speech,MEDIUM,USD
4d1670a4-d9cf-4239-a266-e358b51a19e5,01/17/2020 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
74b17b35-6c52-49b4-b363-ca5a3d3ecf1f,01/17/2020 20:30:00,CFTC Gold NC Net Positions,LOW,USD
807061ec-e212-4e2d-893c-b23a070fc635,01/17/2020 20:30:00,CFTC Oil NC Net Positions,LOW,USD
0a7a7931-e2ab-44e4-bea2-46aa1ad2fcf9,01/17/2020 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
c43090a9-314e-4299-82c3-216cf831dd4a,01/20/2020 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
5d63dadf-7c4e-44d7-9175-672b907361e9,01/20/2020 05:00:00,Martin L. King's Birthday,NONE,USD
1946c3d8-1a43-451a-9bfd-ea040c7ae6a3,01/20/2020 08:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
e7809cae-40fc-4e91-b9d5-13323ee72a3e,01/21/2020 10:30:00,President Trump speech,MEDIUM,USD
6708af39-b5c3-431e-862d-a34035bafcf6,01/21/2020 16:30:00,3-Month Bill Auction,LOW,USD
4dc377e6-0314-4406-9945-8460f6cd2f00,01/21/2020 16:30:00,6-Month Bill Auction,LOW,USD
38135b3f-de10-4ca5-a6f0-c6dafd38af8f,01/22/2020 12:00:00,MBA Mortgage Applications,LOW,USD
4fdcd833-49da-43b5-ac9e-5fb7dbc32d6c,01/22/2020 13:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
f3257bfb-9494-4f4a-b591-8cc2bbae627a,01/22/2020 13:55:00,Redbook Index (YoY),LOW,USD
aa07e8dc-354b-4f61-a65b-010727c89d3d,01/22/2020 13:55:00,Redbook Index (MoM),LOW,USD
5336cb23-3f6a-42a7-9da3-46c99838c8e2,01/22/2020 14:00:36,Housing Price Index (MoM),MEDIUM,USD
35e8c9f3-3dad-4e1c-8347-0311d3261434,01/22/2020 15:00:00,Existing Home Sales (MoM),MEDIUM,USD
9ac76cb8-1dc7-4c3d-aa9c-9ef91069d99f,01/22/2020 15:00:00,Existing Home Sales Change (MoM),LOW,USD
4765c82e-17cb-4aeb-9c48-8709902134fc,01/22/2020 21:30:00,API Weekly Crude Oil Stock,LOW,USD
85adf70e-5a22-4b41-9805-e7fcbdac1995,01/23/2020 12:00:00,Mid-month Inflation,LOW,BRL
e626ad92-59bd-461b-bc33-e87842f238cd,01/23/2020 13:30:00,Continuing Jobless Claims,LOW,USD
ed85b8d5-9b7b-4f8c-a4ee-197b5d2563a5,01/23/2020 13:30:00,Initial Jobless Claims,MEDIUM,USD
ebdead86-0209-4cbf-bb38-45be91134b71,01/23/2020 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
1cb3547f-a581-4d29-ade3-3bb2c42627ac,01/23/2020 15:30:00,EIA Natural Gas Storage Change,LOW,USD
4f90168e-096f-44a8-a9e0-63ef28e3bdd2,01/23/2020 16:00:00,Kansas Fed Manufacturing Activity,LOW,USD
f5c786ba-5f56-4e95-8d85-765f4d3e4f4c,01/23/2020 16:00:00,EIA Crude Oil Stocks Change,LOW,USD
66e9f254-0259-4d5b-ad9c-60fac67b6cbf,01/23/2020 16:00:00,"Chinese New Year Eve ",NONE,CNY
7da1f442-7ff2-4354-9fda-0b71b1feda19,01/23/2020 16:30:00,4-Week Bill Auction,LOW,USD
9e998d04-fb50-4a37-8c64-97d3fe2a9a68,01/24/2020 14:45:00,Markit Manufacturing PMI,MEDIUM,USD
793797b5-b70f-4fd6-b9bd-a712b49519c1,01/24/2020 14:45:00,Markit Services PMI,MEDIUM,USD
fb0d7ba8-48ff-4e02-924b-05cc142982ae,01/24/2020 14:45:00,Markit PMI Composite,MEDIUM,USD
95236174-30be-4f36-9bb6-2aaa8c5575f2,01/24/2020 16:00:00,Chinese New Year,NONE,CNY
e886996d-e892-4ad3-9aa4-4e1bdacd5c55,01/24/2020 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
4f40e7ca-27f5-40ae-99e4-611d52e2db64,01/24/2020 20:30:00,CFTC Gold NC Net Positions,LOW,USD
71797ea1-7b66-4010-90b6-374cf170f403,01/24/2020 20:30:00,CFTC Oil NC Net Positions,LOW,USD
c41a85ef-1abf-42fe-82b3-9d85b796018d,01/24/2020 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
863531eb-8aca-44b8-b321-f1883b862433,01/27/2020 12:31:04,Current Account,LOW,BRL
99b6e443-d607-420f-8434-04ba8056bd02,01/27/2020 15:00:00,New Home Sales (MoM),MEDIUM,USD
c65e66a0-765b-4cda-bcbd-bbf225a6a68e,01/27/2020 15:00:00,New Home Sales Change (MoM),LOW,USD
bc906a89-0076-4239-90c0-f1ecf53b5a7a,01/27/2020 15:30:00,Dallas Fed Manufacturing Business Index,LOW,USD
eaa5c6ab-141b-4ec5-9d80-0992393472b8,01/27/2020 16:30:00,3-Month Bill Auction,LOW,USD
230497ac-37fb-4f4c-8a5a-2759ca8f9076,01/27/2020 16:30:00,6-Month Bill Auction,LOW,USD
de9ce5b2-21f9-4234-a33f-9c8060ea4d1f,01/27/2020 18:00:00,2-Year Note Auction,LOW,USD
f566adc3-2f6b-47b1-84f1-37eccd1159e1,01/27/2020 18:00:00,5-Year Note Auction,LOW,USD
75fd5cbb-ec95-4477-84b6-76277cd57c16,01/28/2020 13:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
c5c821a9-0977-478d-94a2-0ea2689c5fb7,01/28/2020 13:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
c762eaac-d510-4d00-a87b-c47df3ea1a0f,01/28/2020 13:30:00,Durable Goods Orders,MEDIUM,USD
da69e2c8-b39c-441a-9422-1f9c9c41007f,01/28/2020 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
09f2936f-be86-41ee-aa3a-5e5a003e444f,01/28/2020 13:55:00,Redbook Index (YoY),LOW,USD
602e2a26-5adf-4f54-abef-2eac3c9911f9,01/28/2020 13:55:00,Redbook Index (MoM),LOW,USD
bf0ecd0e-ecb1-498b-92a3-2b6bc794f723,01/28/2020 14:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
62cc54fa-c2c2-4e85-ae04-f6b02462ea04,01/28/2020 15:00:00,Richmond Fed Manufacturing Index,LOW,USD
f69db88b-488b-4b2a-bbe0-872d08121753,01/28/2020 15:00:00,Consumer Confidence,MEDIUM,USD
fbaf7ea7-cd5a-470b-8da6-321a0bdc0a01,01/28/2020 16:30:00,52-Week Bill Auction,LOW,USD
7c462bd8-b466-4cd0-bc12-2253435d8041,01/28/2020 18:00:00,7-Year Note Auction,LOW,USD
549e80f5-7a12-4e78-b148-1040872d52da,01/28/2020 21:30:00,API Weekly Crude Oil Stock,LOW,USD
617954e0-cc02-406c-b966-f7cac21596f7,01/29/2020 12:00:00,MBA Mortgage Applications,LOW,USD
3d7b58cf-bc34-4edf-a88c-613396ffd4c0,01/29/2020 13:30:00,Wholesale Inventories,LOW,USD
63e21a43-4e75-452a-a29b-2122b711b914,01/29/2020 13:30:00,Goods Trade Balance,LOW,USD
e1f7c019-4499-4b80-bc29-41629aeb5982,01/29/2020 15:00:00,Pending Home Sales (YoY),LOW,USD
d43806e6-90fe-4209-babf-2f9688d135e3,01/29/2020 15:00:00,Pending Home Sales (MoM),MEDIUM,USD
b3f2e4ea-b2fb-4dc8-bc14-524417637975,01/29/2020 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
088a324d-7e8c-4c41-951f-adb4cb7d9b09,01/29/2020 19:00:00,Fed Interest Rate Decision,HIGH,USD
0a39e563-e8fe-406a-9c08-908d9edccd82,01/29/2020 19:30:00,FOMC Press Conference,HIGH,USD
47edb18e-cbda-4f30-88fa-4904e7e87098,01/30/2020 11:00:00,Inflation Index/IGP-M,LOW,BRL
cea93c99-5fe1-4c6e-ab87-78f4b04677b3,01/30/2020 13:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
6e4776e4-ac50-430f-8755-0bc783e603be,01/30/2020 13:30:00,Continuing Jobless Claims,LOW,USD
73d61354-3dd2-4d1b-bf5e-3f359c3c257d,01/30/2020 13:30:00,Gross Domestic Product Price Index,MEDIUM,USD
69085f57-697f-454f-8f14-1f38768c3545,01/30/2020 13:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
a2be7062-0084-4b7e-b0f4-e2394034b391,01/30/2020 13:30:00,Initial Jobless Claims,MEDIUM,USD
4c243ab9-81c0-4331-8e53-781ffcc07422,01/30/2020 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
36ae7ee6-45fc-4f10-9160-0eb8adc568e1,01/30/2020 13:30:00,Gross Domestic Product Annualized,HIGH,USD
16c06197-18f7-4f02-8311-180600eeea1e,01/30/2020 15:30:00,EIA Natural Gas Storage Change,LOW,USD
c5856679-7e4e-494e-90cb-bad7fe3474b3,01/30/2020 16:30:00,4-Week Bill Auction,LOW,USD
a67a8b97-e0fb-4a4f-b0a6-38e01b6e7ff3,01/31/2020 01:00:00,Non-Manufacturing PMI,MEDIUM,CNY
2e381bcc-3f93-4328-bf87-e8e3f79a7ab1,01/31/2020 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
845fc0a8-d60c-4280-8ec2-cfd281ef7263,01/31/2020 12:00:00,Unemployment Rate,LOW,BRL
68cb6df7-d570-434f-b25d-41cca3255a80,01/31/2020 12:33:11,Nominal Budget Balance,LOW,BRL
064a5274-d876-4c4c-b5f2-d84977a4543f,01/31/2020 12:33:15,Primary Budget Surplus,LOW,BRL
95dd482f-64eb-4e06-bd34-5798f647a937,01/31/2020 13:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
7101cac3-a107-46b5-add8-825f8f26d03f,01/31/2020 13:30:00,Core Personal Consumption Expenditure - Price Index (MoM),MEDIUM,USD
