Id,Start,Name,Impact,Currency
c177423d-1022-49ce-9ce5-22cdfa9dafa4,01/04/2017 14:45:00,ISM-NY Business Conditions Index,LOW,USD
b34d64c2-79fb-4e1b-bfaa-aa5f03b65560,01/04/2017 19:00:00,FOMC Minutes,HIGH,USD
52f27181-cd12-4f7a-864e-13a9585bff1f,01/04/2017 20:00:00,Total Vehicle Sales,LOW,USD
5a1029fd-925d-4a99-8d1d-350fc454e32a,01/04/2017 21:30:00,API Weekly Crude Oil Stock,LOW,USD
a4b1f7f4-e09d-4601-9eaa-27762b2330c7,01/05/2017 01:45:00,Caixin Services PMI,MEDIUM,CNY
cd5f6259-4593-4cf6-8584-e9eb16987f48,01/05/2017 11:00:00,Industrial Output (MoM),LOW,BRL
a11758e4-239c-4ae3-9f16-45b6db1e5ef4,01/05/2017 11:00:00,Industrial Output (YoY),LOW,BRL
3338cdf9-f7d8-40d0-9b72-f4a00173bbb6,01/05/2017 12:30:00,Challenger Job Cuts,LOW,USD
70b822e9-3a73-4adf-951d-874d721e237e,01/05/2017 13:15:00,ADP Employment Change,MEDIUM,USD
82ef4274-2bcd-45cc-a66c-5287226a13a0,01/05/2017 13:30:00,Continuing Jobless Claims,LOW,USD
bdd1349b-cb93-4196-ab96-642847d61c99,01/05/2017 13:30:00,Initial Jobless Claims,MEDIUM,USD
06779716-f554-4a78-a036-c61f83f4d809,01/05/2017 14:45:00,Markit Services PMI,MEDIUM,USD
272f1d09-fd9e-4946-9ae9-45ae1fa7bb17,01/05/2017 14:45:00,Markit PMI Composite,MEDIUM,USD
947658c4-e73d-4708-b07d-8f7f15f794f6,01/05/2017 15:00:00,ISM Services PMI,MEDIUM,USD
d0e1149a-a2f6-47d9-b5cd-98164446fc7c,01/05/2017 15:30:00,EIA Natural Gas Storage Change,LOW,USD
3a88cedb-f398-4496-846d-ea0eda4adde1,01/05/2017 16:00:00,EIA Crude Oil Stocks Change,LOW,USD
b2d91e53-0516-495c-81d6-5c2b86cdd297,01/06/2017 13:30:00,Nonfarm Payrolls,HIGH,USD
2e7265ad-507b-48e3-b90d-cbd33b323e46,01/06/2017 13:30:00,Goods and Services Trade Balance,MEDIUM,USD
abb57171-236d-4c34-aed7-a47f5f4709df,01/06/2017 13:30:00,Average Hourly Earnings (YoY),MEDIUM,USD
936a01dc-5a80-405e-a9eb-bad1f9a9d634,01/06/2017 13:30:00,Average Weekly Hours,LOW,USD
caeabe27-4d35-4739-a8f6-fe109b61261b,01/06/2017 13:30:00,Labor Force Participation Rate,MEDIUM,USD
60450864-050c-4c23-a0c4-199a791c3512,01/06/2017 13:30:00,Average Hourly Earnings (MoM),HIGH,USD
833d2610-4498-4c1f-9997-82f6e20f16cb,01/06/2017 13:30:00,U6 Underemployment Rate,LOW,USD
3bbe5a11-5064-4710-940e-74305c8f50e6,01/06/2017 13:30:00,Unemployment Rate,HIGH,USD
481be50c-704c-46b7-8df1-aab702181d3c,01/06/2017 15:00:00,Factory Orders (MoM),MEDIUM,USD
86fd15b5-79db-4161-ade9-d27a2d26f5dc,01/06/2017 17:15:00,Fed's Evans speech,LOW,USD
6f218ddc-97bb-4acb-b989-a2a09433bfcb,01/06/2017 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
e06b17c2-ea51-4e81-8c46-7fd7d9b4c368,01/06/2017 20:30:00,CFTC Gold NC Net Positions,LOW,USD
be44dc6d-0535-4589-b520-bf0d42254d25,01/06/2017 20:30:00,CFTC Oil NC Net Positions,LOW,USD
646b8bcb-5145-4abb-afec-364680686e2c,01/06/2017 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
f3c52cc3-e115-4d65-a792-1559f6fd87e2,01/09/2017 02:00:00,Foreign Exchange Reserves (MoM),LOW,CNY
58a4c817-dc87-4da1-9e81-8df0b4fe936f,01/09/2017 14:00:00,Fed's Rosengren speech,LOW,USD
fddb51e1-c0cb-4c2b-8138-c3dfba209886,01/09/2017 15:00:00,Labor Market Conditions Index,MEDIUM,USD
5b68d4e8-807f-4eb8-a61a-8a9fb0035817,01/09/2017 16:30:00,3-Month Bill Auction,LOW,USD
ca7f72c9-61bf-42b9-a68a-597721d9dd60,01/09/2017 16:30:00,6-Month Bill Auction,LOW,USD
9c69e929-a088-469b-91f2-21988c687600,01/09/2017 17:45:00,Fed's Lockhart speech,LOW,USD
9cc42436-7f36-475c-be00-2e7f0898051f,01/09/2017 20:00:00,Consumer Credit Change,MEDIUM,USD
50074632-4fe0-474f-ab52-73d8c4bf01f7,01/10/2017 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
fddc9888-9d11-4db4-98a1-98515dce750b,01/10/2017 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
b449eee0-8e48-4eed-af09-dcfdf41da2f4,01/10/2017 01:30:00,Consumer Price Index (YoY),MEDIUM,CNY
7a947755-f564-4545-b27d-df294617e098,01/10/2017 11:00:00,NFIB Business Optimism Index,LOW,USD
cb699c84-f16e-4a46-85fc-42ea87534545,01/10/2017 11:00:00,Retail Sales (MoM),LOW,BRL
a09843b4-06cc-4979-ae2c-085a9edca149,01/10/2017 13:55:00,Redbook Index (YoY),LOW,USD
73667349-e073-44d8-a90b-0e446c087d94,01/10/2017 13:55:00,Redbook Index (MoM),LOW,USD
8e79a8ad-dd84-44c3-bf09-7e89e442cc5a,01/10/2017 15:00:00,Wholesale Inventories,LOW,USD
2125b864-a543-452c-98de-30900cdf7329,01/10/2017 15:00:00,JOLTS Job Openings,LOW,USD
6a1ef3a0-eaad-42c4-82f0-f813ea7005aa,01/10/2017 16:30:00,4-Week Bill Auction,LOW,USD
0aa97d4f-6edb-4f7b-aafa-df90387c19d3,01/10/2017 18:00:00,3-Year Note Auction,LOW,USD
20719b63-9f0e-45ec-8509-68ec7f2d2dee,01/10/2017 21:30:00,API Weekly Crude Oil Stock,LOW,USD
5e6dec07-bec2-4909-8dd1-ea8466f05c63,01/11/2017 11:00:00,IPCA Inflation,LOW,BRL
7f31a9b6-520a-4807-af60-77d06d641a4d,01/11/2017 12:00:00,MBA Mortgage Applications,LOW,USD
eacdfdc1-6e1d-4a48-ac79-ae8d6b182d84,01/11/2017 15:00:00,IBD/TIPP Economic Optimism (MoM),LOW,USD
41476586-5a36-4166-ad46-5aca5f7e4dd9,01/11/2017 15:30:00,EIA Crude Oil Stocks Change,MEDIUM,USD
604940aa-2e34-4b85-936b-99e12830411f,01/11/2017 16:00:00,Donald Trump's News Conference,HIGH,USD
3c645cdd-226d-4bb8-9eaf-3e93c69887bb,01/11/2017 18:00:00,10-Year Note Auction,MEDIUM,USD
18440b4b-5a93-4669-b717-34b9a0551f67,01/11/2017 18:20:00,Fed's Dudley speech,LOW,USD
037a17df-6a08-4fb9-897e-13b5ef67c8fa,01/11/2017 20:00:00,Interest Rate Decision,LOW,BRL
1fe66d74-332d-4249-a508-311c59b1bd99,01/12/2017 10:31:37,M2 Money Supply (YoY),LOW,CNY
4be4d68f-9bd6-4be0-908e-183e11185c36,01/12/2017 10:31:51,New Loans,LOW,CNY
d1a8752c-50b2-4297-a23e-620baaab4a6c,01/12/2017 13:30:00,Fed's Evans speech,LOW,USD
f5a19327-d5d2-4ffc-884c-0e6c29542bc2,01/12/2017 13:30:00,Import Price Index (MoM),LOW,USD
dff1cf5e-7fe3-4c04-9494-ebbdc1a8f65d,01/12/2017 13:30:00,Fed's Harker speech,LOW,USD
2c4405e6-e637-4a47-889e-10b6d28332d2,01/12/2017 13:30:00,Continuing Jobless Claims,LOW,USD
83221577-ecea-40a5-947e-419520078e68,01/12/2017 13:30:00,Import Price Index (YoY),LOW,USD
1dd413b6-55bd-45f7-8e62-114cc4381906,01/12/2017 13:30:00,Export Price Index (MoM),LOW,USD
2ae0b16b-fa6c-4093-a129-e65fdcd4f3f3,01/12/2017 13:30:00,Export Price Index (YoY),LOW,USD
83c20411-e6ca-4349-ba17-db227cde788f,01/12/2017 13:30:00,Initial Jobless Claims,MEDIUM,USD
64f039af-086d-4df6-a7de-086fd8f5cbc4,01/12/2017 15:30:00,EIA Natural Gas Storage Change,LOW,USD
d4b783d4-0d74-4ec6-b91e-41babe3e2379,01/12/2017 18:00:00,30-Year Bond Auction,LOW,USD
b4a63f88-78fb-4e96-9a8f-c208b37bbd00,01/12/2017 19:00:00,Monthly Budget Statement,MEDIUM,USD
767b8058-b6a3-43d1-a1b3-9900b9b7473a,01/13/2017 00:00:00,Fed's Chair Yellen speech,MEDIUM,USD
278beb51-2701-4d6b-af44-c9754c9720b4,01/13/2017 02:02:24,Trade Balance CNY,LOW,CNY
760fed7a-d217-4ee8-a418-7c648eea6477,01/13/2017 02:45:00,Exports (YoY) CNY,LOW,CNY
763b3e5c-0238-4065-bfab-ee025115a7a5,01/13/2017 02:45:00,Imports (YoY) CNY,LOW,CNY
5bd30561-b11f-4a08-a4e9-25f2f7880a01,01/13/2017 02:47:15,Exports (YoY),LOW,CNY
1b9615f9-528d-44d7-964d-bc31abb4f519,01/13/2017 02:47:16,Imports (YoY),LOW,CNY
7cec1b68-696b-45c8-911c-b34b44aad252,01/13/2017 02:55:13,Trade Balance USD,LOW,CNY
014c2427-9b76-44eb-ace3-d8e65dd2bebc,01/13/2017 13:30:00,Producer Price Index (YoY),LOW,USD
2870fdd1-697b-4cad-a555-6b851da8d0b0,01/13/2017 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
cd2372be-afc1-4ec4-bd4b-2c06476292fa,01/13/2017 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
1fa56abc-c32e-41d9-88d9-e21d4326a284,01/13/2017 13:30:00,Producer Price Index ex Food & Energy (YoY),LOW,USD
bfaf076c-cc47-421a-bf8d-5efec9ee1f0a,01/13/2017 13:30:00,Retail Sales Control Group,MEDIUM,USD
01a5c12c-5d99-445d-90c6-b2ae4dabf6ec,01/13/2017 13:30:00,Producer Price Index (MoM),LOW,USD
e3db1fb0-4963-45f3-aa67-1ad840d2e6fb,01/13/2017 13:30:00,Retail Sales (MoM),HIGH,USD
5128af46-0194-445c-9089-d0eaec4a1898,01/13/2017 14:30:00,Fed's Harker speech,LOW,USD
3c52c5b9-3a0f-4263-81c2-23975cdc5dfe,01/13/2017 15:00:00,Michigan Consumer Sentiment Index,LOW,USD
d051c5fc-531d-4ed4-b38c-7a42c44cc775,01/13/2017 15:00:00,Business Inventories,LOW,USD
86880f4c-d2af-43e7-898d-59262b8b71c0,01/13/2017 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
0a8d4167-cf32-45ce-9ba0-0145a94eb9aa,01/13/2017 20:30:00,CFTC Gold NC Net Positions,LOW,USD
8e445260-af1e-48a6-85b3-15acba48c0db,01/13/2017 20:30:00,CFTC Oil NC Net Positions,LOW,USD
ecf70b60-8e8a-494d-9625-b4be77d62ae9,01/13/2017 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
2676bcc3-32b7-4f13-bca9-8c55e298c995,01/16/2017 00:00:00,Martin L. King's Birthday,NONE,USD
2a7293d1-a63d-432f-b03b-80b0c92c8287,01/16/2017 07:15:46,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
52b62a38-d711-48cb-a34f-a5a16c07acb2,01/17/2017 13:30:00,NY Empire State Manufacturing Index,LOW,USD
cad269f4-6cdb-4d00-a29a-63eedae12755,01/17/2017 13:45:00,Fed's Dudley speech,LOW,USD
78168330-94b1-42ec-b98f-63021c172bb4,01/17/2017 15:00:00,Fed's Brainard speech,LOW,USD
620a01a3-6fa4-413a-9caf-40f5d3efa62d,01/17/2017 15:00:00,Treasury Sec Lew speech,HIGH,USD
a4e7b0f2-122c-47ce-bb0a-44f916bc2d13,01/17/2017 16:30:00,3-Month Bill Auction,LOW,USD
d7fd3e6d-4ba6-4057-9e5d-89adfd10eba4,01/17/2017 16:30:00,4-Week Bill Auction,LOW,USD
8ef72295-fbc4-4c66-bb16-89920ecef06b,01/17/2017 16:30:00,6-Month Bill Auction,LOW,USD
87be2237-dc49-4b0e-9546-93feb3af07f0,01/17/2017 23:00:00,Fed's Williams speech,MEDIUM,USD
e9f411de-8f9e-4351-89ea-57c72d2e8dcc,01/18/2017 01:36:00,"House Price Index ",LOW,CNY
6900d3a5-32f9-42f3-b28b-6538a33adfe4,01/18/2017 12:00:00,MBA Mortgage Applications,LOW,USD
efc0bf88-2a82-4ea9-9549-6c414e10a26d,01/18/2017 13:30:00,Consumer Price Index Core s.a,LOW,USD
1ba9bc84-356e-49ba-b144-61090c73db67,01/18/2017 13:30:00,Consumer Price Index (MoM),MEDIUM,USD
cdff3ec2-21a3-403f-b0ac-04cc11b1eecc,01/18/2017 13:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
7cdfe751-2654-4d7f-a588-96d2f137214c,01/18/2017 13:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
03ef4cac-9064-4153-85db-4366ffa74037,01/18/2017 13:30:00,Consumer Price Index (YoY),HIGH,USD
e61c487d-f128-4797-8671-e17df9139671,01/18/2017 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
8dad1498-dbe1-41a4-a5d9-e70d8c9b1b64,01/18/2017 13:55:00,Redbook Index (YoY),LOW,USD
3abacf33-061f-463b-903f-afe050a401c2,01/18/2017 13:55:00,Redbook Index (MoM),LOW,USD
d6729bc6-fc15-4b06-911f-c57c006ab6cf,01/18/2017 14:15:00,Industrial Production (MoM),MEDIUM,USD
48bc2c45-fc5d-4e47-8f81-f9bf78f14077,01/18/2017 14:15:00,Capacity Utilization,MEDIUM,USD
9de6d537-5ef1-4723-befc-ca9b6f605e81,01/18/2017 15:00:00,NAHB Housing Market Index,MEDIUM,USD
7120a9c9-5a01-4430-a86c-703d6a62c76f,01/18/2017 19:00:00,Fed's Beige Book,MEDIUM,USD
1199fb55-7a5e-4db3-80d1-beba57babc1d,01/18/2017 20:00:00,Fed's Chair Yellen speech,MEDIUM,USD
d68cae5b-0612-4f99-a6c1-a6523b700ea0,01/18/2017 21:00:00,Total Net TIC Flows,LOW,USD
f475c535-60b2-469d-b479-4a5364f1df90,01/18/2017 21:00:00,Net Long-Term TIC Flows,LOW,USD
b841a535-661c-49fe-a298-daeda808d967,01/18/2017 21:30:00,API Weekly Crude Oil Stock,LOW,USD
a35afde1-adc4-485e-afef-e9d5c7879fc4,01/19/2017 11:00:00,Mid-month Inflation,LOW,BRL
e5ca42f6-bf6a-474e-96d5-18f49e2a4f12,01/19/2017 13:30:00,Building Permits (MoM),MEDIUM,USD
930353aa-8a08-4294-8108-ad6dd4a7d203,01/19/2017 13:30:00,Housing Starts (MoM),MEDIUM,USD
b5fd6ccc-8741-4258-bdcf-ab55663eb495,01/19/2017 13:30:00,Continuing Jobless Claims,LOW,USD
9100216e-2d1b-4e2f-b7aa-ca24577c91a6,01/19/2017 13:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
ba8244f9-1a39-4535-8723-31b1a83df127,01/19/2017 13:30:00,Building Permits Change,MEDIUM,USD
89c30e14-37b7-48e2-8086-3d4fd6cf999b,01/19/2017 13:30:00,Initial Jobless Claims,MEDIUM,USD
e4f61caf-a7d7-4e06-b4f5-3fce40d32d29,01/19/2017 13:30:00,Housing Starts Change,MEDIUM,USD
07b7e55f-5dad-4b2a-97a2-7090f9311c62,01/19/2017 15:30:00,EIA Natural Gas Storage Change,LOW,USD
856ab661-8032-4bc2-ad9b-df45e8d3e72e,01/19/2017 16:00:00,EIA Crude Oil Stocks Change,LOW,USD
690683c6-c866-4dfb-87c7-5e8c028dc18f,01/20/2017 01:00:00,Fed's Chair Yellen speech,MEDIUM,USD
880a971f-b109-4bf7-8b80-e39331fd2836,01/20/2017 02:00:00,NBS Press Conference,MEDIUM,CNY
b6ce9bd8-172f-4220-99d5-a611b11ae4d9,01/20/2017 02:00:38,Retail Sales (YoY),MEDIUM,CNY
8903c205-5a43-44ed-8283-fa1550c74469,01/20/2017 02:00:48,Gross Domestic Product (YoY),HIGH,CNY
cc98b631-71e6-4d29-8440-efad5fb0d7ac,01/20/2017 02:01:06,Industrial Production (YoY),MEDIUM,CNY
1305338d-46d0-4d3c-9ef4-6248e506e3b8,01/20/2017 02:01:44,Gross Domestic Product (QoQ),HIGH,CNY
7d23e460-e9c9-4358-93b0-08c933679c1a,01/20/2017 02:01:57,Fixed Asset Investment (YTD) (YoY),LOW,CNY
b1b272d9-a129-4a05-973f-38a471496365,01/20/2017 14:00:00,Fed's Harker speech,LOW,USD
7a41dc03-c4d1-4165-8db5-8864d9c54bd6,01/20/2017 18:00:00,President Trump speech,HIGH,USD
f6534989-2e31-445b-85ce-9b3f25d0683a,01/20/2017 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
a675543d-1498-4104-87cf-bf912f63140c,01/20/2017 20:30:00,CFTC Gold NC Net Positions,LOW,USD
66bc6759-b1c1-4c04-b653-23a640b751c2,01/20/2017 20:30:00,CFTC Oil NC Net Positions,LOW,USD
9354add1-73ae-4f26-a761-c719cbee9ae7,01/20/2017 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
0c751ae6-554d-4bc4-b0b2-47acae822281,01/23/2017 16:30:00,3-Month Bill Auction,LOW,USD
54994ce2-15c0-401b-8774-26ef22ce74a3,01/23/2017 16:30:00,6-Month Bill Auction,LOW,USD
9e3947c0-950d-4fa8-8218-d242a146846b,01/24/2017 12:30:00,Current Account,LOW,BRL
b55108b3-ea46-40a5-b81c-5e28611e144e,01/24/2017 13:55:00,Redbook Index (YoY),LOW,USD
c8ff0156-918a-4520-a186-2f300cebade1,01/24/2017 13:55:00,Redbook Index (MoM),LOW,USD
193db68a-8f8e-46b0-84a6-1779acc71ec6,01/24/2017 14:45:00,Markit Manufacturing PMI,MEDIUM,USD
e1456f48-8e01-42ce-9b21-762a4008dfa3,01/24/2017 15:00:00,Existing Home Sales (MoM),LOW,USD
66cd0953-ceca-4cad-be94-34db37a527f2,01/24/2017 15:00:00,Existing Home Sales Change (MoM),LOW,USD
047897a0-ca4f-44c7-aa98-c983b90f2796,01/24/2017 15:00:00,Richmond Fed Manufacturing Index,LOW,USD
f73d66bd-ec74-4174-9f6b-230c1156fc0c,01/24/2017 16:30:00,4-Week Bill Auction,LOW,USD
ffd98a38-a49f-4697-bf91-65c35861dc23,01/24/2017 18:00:00,2-Year Note Auction,LOW,USD
175a77e2-30fd-4543-8a5a-e405f038223c,01/24/2017 21:30:00,API Weekly Crude Oil Stock,LOW,USD
c7dd7470-4a2d-49fe-8e7c-1bdcf5bed458,01/25/2017 12:00:00,MBA Mortgage Applications,LOW,USD
6275c23a-fb49-4bf6-aa06-2a527847133e,01/25/2017 14:00:00,Housing Price Index (MoM),MEDIUM,USD
2944ba73-9dc6-4f91-8547-dc552fea010d,01/25/2017 15:30:00,EIA Crude Oil Stocks Change,MEDIUM,USD
0ee0c3ce-821e-43e4-8b4f-d73ce2424ead,01/25/2017 18:00:00,5-Year Note Auction,LOW,USD
9f297bf5-d80d-44a0-b043-89a3b86b8c89,01/26/2017 13:30:00,Wholesale Inventories,LOW,USD
fbc54707-6617-4ddf-a74d-9ce1250ceba9,01/26/2017 13:30:00,Continuing Jobless Claims,LOW,USD
cff9c286-594d-4aaa-8932-a4b4ae8b3f0c,01/26/2017 13:30:00,Goods Trade Balance,LOW,USD
71484425-4624-49cb-908a-9b66f6f3fc24,01/26/2017 13:30:00,Initial Jobless Claims,MEDIUM,USD
be1b424a-a45f-4532-aaa4-4abef33d8dcf,01/26/2017 14:45:00,Markit Services PMI,MEDIUM,USD
62c10d31-1740-4c05-a6b1-f690d8c9f6d0,01/26/2017 14:45:00,"Chicago Fed National Activity Index ",MEDIUM,USD
78c8ee04-1bf9-428d-a1f2-7c7036ec1c92,01/26/2017 14:45:00,Markit PMI Composite,MEDIUM,USD
38f239f2-3ec1-4562-aa1b-3fe4e6796d48,01/26/2017 15:00:00,New Home Sales (MoM),MEDIUM,USD
4edc0285-836f-43f7-a749-87fe27be870c,01/26/2017 15:00:00,New Home Sales Change (MoM),MEDIUM,USD
9105af00-b10b-417e-a4fe-588526ae5267,01/26/2017 15:30:00,EIA Natural Gas Storage Change,LOW,USD
1c9cef57-b9fb-4378-b98f-890f2c19908f,01/26/2017 16:00:00,Kansas Fed Manufacturing Activity,LOW,USD
f2b6c37c-e836-47b0-91d5-505fea10758f,01/26/2017 18:00:00,7-Year Note Auction,LOW,USD
e7c4c7b5-0dcc-4782-a0dc-9c9004a5e91e,01/27/2017 00:00:00,"Chinese New Year Eve ",NONE,CNY
810f175e-7d68-4eb3-8b30-5b1ab0a28588,01/27/2017 13:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
0529e4e2-803d-4b5c-a279-a835ff803634,01/27/2017 13:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
ab877f51-8fcd-40dc-baf9-ce8aed1e82d0,01/27/2017 13:30:00,Gross Domestic Product Price Index,HIGH,USD
a1bf0033-4c7e-4580-ba52-7a191419acee,01/27/2017 13:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
0a4f0e39-281a-4111-aaf4-d6078fb8fc2d,01/27/2017 13:30:00,Durable Goods Orders,MEDIUM,USD
be9020c1-23be-4570-a04e-7e0d37cf35eb,01/27/2017 13:30:00,Gross Domestic Product Annualized,MEDIUM,USD
cf60eb22-fdf2-4b26-86f1-7d4087fe4f7f,01/27/2017 15:00:00,Michigan Consumer Sentiment Index,LOW,USD
d82ab1d5-1b92-4d03-96fd-4383770baabf,01/27/2017 15:00:00,Trump - May meeting,HIGH,USD
b50b0b85-8a8e-4407-ab09-9ce169633129,01/27/2017 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
930ceca8-4219-461b-bc3a-a18aad302806,01/27/2017 20:30:00,CFTC Gold NC Net Positions,LOW,USD
28510800-8e35-46d7-8bfa-3ae5acf82d70,01/27/2017 20:30:00,CFTC Oil NC Net Positions,LOW,USD
64b843a5-6e2b-4fbf-9917-42a8f0a9c64e,01/27/2017 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
2a1f1ba1-9101-4520-be42-705d7db5601d,01/28/2017 00:00:00,Chinese New Year,NONE,CNY
19d27dba-7197-4dbe-bc55-1ff737ded90d,01/29/2017 00:00:00,Chinese New Year,NONE,CNY
724e4cb8-ddac-4253-95b3-12b2c9e85223,01/30/2017 00:00:00,Chinese New Year,NONE,CNY
3ef7bbb9-c551-4767-8174-5861d7da8678,01/30/2017 10:00:00,Inflation Index/IGP-M,LOW,BRL
b81a14b8-41f1-419e-b034-5d6dc2851390,01/30/2017 13:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
d468f8ec-a834-417a-abb8-1e3651cc447d,01/30/2017 13:30:00,Core Personal Consumption Expenditure - Price Index (MoM),MEDIUM,USD
89a3c841-ce84-41c1-a307-ac45050d1b76,01/30/2017 13:30:00,Personal Income (MoM),MEDIUM,USD
ac6b1d57-6e1f-4e40-adda-ad06b8019f1e,01/30/2017 13:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
95e51663-f967-464d-9ae5-689ba1a39da8,01/30/2017 13:30:00,Personal Spending,MEDIUM,USD
2b8f6f86-21fd-4b1d-91aa-4b1ca44b36c8,01/30/2017 13:30:00,Core Personal Consumption Expenditure - Price Index (YoY),MEDIUM,USD
632745a3-4fe7-4c03-89f9-5ba1894b1e09,01/30/2017 15:00:00,Pending Home Sales (YoY),MEDIUM,USD
824c6d70-4aa7-489a-89e2-d5099a587ac3,01/30/2017 15:00:00,Pending Home Sales (MoM),MEDIUM,USD
e958a91d-2a13-46ed-9644-78d5e9bd5d54,01/30/2017 15:30:00,Dallas Fed Manufacturing Business Index,MEDIUM,USD
7b77d5c6-609d-43a5-81c2-cd6fc4467f4d,01/30/2017 16:30:00,3-Month Bill Auction,LOW,USD
384969ee-058c-4c8f-bee4-6f322ce95e92,01/30/2017 16:30:00,6-Month Bill Auction,LOW,USD
6a1d77f7-7f0e-4d3b-a34e-10e5bd78ae0c,01/31/2017 00:00:00,Chinese New Year,NONE,CNY
f864305c-0f38-4a19-acad-f2010fcdb888,01/31/2017 11:00:00,Unemployment Rate,LOW,BRL
07a85b5a-2e96-465a-9546-cef611660ea3,01/31/2017 12:30:00,Primary Budget Surplus,LOW,BRL
f8d22819-7a80-4017-9880-bbbb1159b5d2,01/31/2017 12:30:00,Nominal Budget Balance,LOW,BRL
a604bd01-2360-4e59-b86e-e9c5b8c9cfe2,01/31/2017 13:30:00,Employment Cost Index,LOW,USD
7c410d6c-c0a9-43e7-a4cf-b758211fe081,01/31/2017 13:55:00,Redbook Index (YoY),LOW,USD
58bdf4c5-11a3-4c4f-8708-beaa304e323c,01/31/2017 13:55:00,Redbook Index (MoM),LOW,USD
e39b5668-db17-45e7-8720-6fa875a8b0a1,01/31/2017 14:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
