Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
15/12/2020 17:00,"116092,54","116148,63","115412,84","114147,78","110309,48"
15/12/2020 16:00,"116171,35","116069,11","115339,26","114086,21","110250,80"
15/12/2020 15:00,"116280,96","116149,15","115266,27","114025,20","110192,32"
15/12/2020 14:00,"116115,95","116310,34","115177,99","113959,85","110132,46"
15/12/2020 13:00,"115903,65","116088,04","115064,75","113887,53","110070,37"
15/12/2020 12:00,"115333,97","115932,61","114962,42","113819,82","110009,89"
15/12/2020 11:00,"115323,99","115348,74","114865,40","113754,81","109950,36"
15/12/2020 10:00,"114613,42","115322,80","114817,07","113705,76","109896,11"
14/12/2020 17:00,"115185,90","114611,12","114766,50","113656,01","109841,57"
14/12/2020 16:00,"115200,76","115184,00","114782,03","113626,62","109793,63"
14/12/2020 15:00,"115042,54","115182,82","114741,84","113578,70","109739,46"
14/12/2020 14:00,"115367,56","114984,34","114697,74","113529,34","109684,75"
14/12/2020 13:00,"114545,57","115352,43","114669,08","113484,57","109631,49"
14/12/2020 12:00,"115023,54","114595,01","114600,74","113427,10","109573,99"
14/12/2020 11:00,"115618,04","115061,81","114601,32","113391,17","109523,53"
14/12/2020 10:00,"115136,91","115581,52","114555,27","113339,76","109467,87"
11/12/2020 17:00,"115348,31","115128,00","114452,64","113270,79","109406,42"
11/12/2020 16:00,"114783,24","115359,25","114385,11","113213,64","109348,92"
11/12/2020 15:00,"114832,62","114753,04","114287,69","113147,62","109288,52"
11/12/2020 14:00,"114563,94","114921,18","114241,16","113098,22","109233,60"
11/12/2020 13:00,"114480,25","114540,27","114173,16","113042,13","109176,43"
11/12/2020 12:00,"114225,66","114460,55","114136,44","112996,04","109122,53"
11/12/2020 11:00,"114513,68","114178,72","114104,03","112950,97","109068,88"
11/12/2020 10:00,"115127,74","114518,33","114096,57","112913,20","109017,52"
10/12/2020 17:00,"114811,28","115128,63","114054,39","112863,81","108962,24"
10/12/2020 16:00,"115046,65","114788,48","113946,97","112794,12","108900,26"
10/12/2020 15:00,"114898,74","115033,39","113862,81","112732,76","108841,09"
10/12/2020 14:00,"114478,32","114919,30","113745,76","112661,97","108778,85"
10/12/2020 13:00,"114701,51","114460,51","113628,40","112592,51","108717,14"
10/12/2020 12:00,"113870,54","114735,89","113545,19","112535,04","108659,42"
10/12/2020 11:00,"113387,49","113849,69","113426,12","112467,32","108598,35"
10/12/2020 10:00,"113002,26","113495,03","113383,76","112424,78","108545,57"
09/12/2020 17:00,"112757,73","113001,16","113372,64","112391,85","108495,83"
09/12/2020 16:00,"112769,08","112782,03","113409,78","112373,10","108450,55"
09/12/2020 15:00,"112955,77","112748,77","113472,56","112360,52","108407,01"
09/12/2020 14:00,"113542,13","112996,28","113544,94","112348,58","108363,38"
09/12/2020 13:00,"113364,21","113534,58","113599,81","112328,65","108316,82"
09/12/2020 12:00,"113697,74","113359,91","113606,33","112291,54","108264,38"
09/12/2020 11:00,"113967,37","113689,91","113630,97","112258,67","108213,17"
09/12/2020 10:00,"113798,53","113921,46","113625,08","112214,63","108158,12"
08/12/2020 17:00,"113582,30","113793,06","113595,44","112162,11","108100,20"
08/12/2020 16:00,"113374,45","113583,03","113575,67","112111,93","108042,99"
