Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
17/12/2020 16:00,"5089,81","5083,30","5089,94","5106,40","5204,02"
17/12/2020 15:00,"5067,78","5089,81","5090,61","5107,11","5205,24"
17/12/2020 14:00,"5063,28","5067,78","5090,69","5107,65","5206,40"
17/12/2020 13:00,"5063,28","5063,28","5092,98","5108,87","5207,79"
17/12/2020 12:00,"5074,79","5063,28","5095,95","5110,27","5209,24"
17/12/2020 11:00,"5078,30","5074,79","5099,21","5111,72","5210,71"
17/12/2020 10:00,"5069,28","5078,80","5101,66","5112,86","5212,07"
17/12/2020 09:00,"5067,28","5070,79","5103,94","5113,91","5213,41"
16/12/2020 18:00,"5091,82","5089,31","5107,26","5115,23","5214,85"
16/12/2020 17:00,"5113,85","5092,32","5109,05","5116,03","5216,11"
16/12/2020 16:00,"5116,35","5114,35","5110,72","5116,76","5217,35"
16/12/2020 15:00,"5136,88","5116,35","5110,36","5116,83","5218,39"
16/12/2020 14:00,"5135,88","5137,38","5109,76","5116,85","5219,41"
16/12/2020 13:00,"5132,37","5136,38","5107,00","5116,22","5220,24"
16/12/2020 12:00,"5105,84","5131,87","5104,06","5115,60","5221,08"
16/12/2020 11:00,"5111,85","5105,34","5101,28","5115,09","5221,98"
16/12/2020 10:00,"5107,34","5110,34","5100,88","5115,40","5223,15"
16/12/2020 09:00,"5072,29","5107,34","5099,93","5115,55","5224,28"
15/12/2020 18:00,"5089,81","5089,81","5099,19","5115,80","5225,46"
15/12/2020 17:00,"5094,32","5089,81","5100,13","5116,60","5226,82"
15/12/2020 16:00,"5089,81","5093,32","5101,16","5117,43","5228,20"
15/12/2020 15:00,"5100,33","5089,81","5101,94","5118,17","5229,55"
15/12/2020 14:00,"5117,85","5100,33","5103,15","5119,04","5230,96"
15/12/2020 13:00,"5109,84","5118,86","5103,44","5119,62","5232,27"
15/12/2020 12:00,"5125,87","5109,84","5101,89","5119,64","5233,41"
15/12/2020 11:00,"5091,82","5126,37","5101,10","5119,94","5234,65"
15/12/2020 10:00,"5112,35","5091,82","5098,57","5119,74","5235,74"
15/12/2020 09:00,"5101,33","5113,35","5099,25","5120,60","5237,19"
14/12/2020 18:00,"5123,36","5126,87","5097,84","5120,83","5238,43"
14/12/2020 17:00,"5134,38","5123,36","5094,94","5120,64","5239,55"
14/12/2020 16:00,"5124,36","5134,88","5092,09","5120,56","5240,72"
14/12/2020 15:00,"5125,87","5125,87","5087,81","5120,12","5241,79"
14/12/2020 14:00,"5118,86","5125,87","5084,01","5119,94","5242,95"
14/12/2020 13:00,"5122,86","5119,36","5079,82","5119,76","5244,13"
14/12/2020 12:00,"5085,31","5122,86","5075,87","5119,77","5245,38"
14/12/2020 11:00,"5030,23","5085,81","5071,17","5119,68","5246,61"
14/12/2020 10:00,"5021,22","5030,23","5069,71","5120,72","5248,23"
14/12/2020 09:00,"5047,25","5021,22","5073,66","5123,50","5250,42"
11/12/2020 18:00,"5067,28","5073,29","5078,90","5126,65","5252,72"
11/12/2020 17:00,"5054,26","5066,28","5079,46","5128,29","5254,53"
11/12/2020 16:00,"5065,78","5055,26","5080,78","5130,20","5256,42"
11/12/2020 15:00,"5068,28","5065,78","5083,33","5132,50","5258,44"
11/12/2020 14:00,"5062,77","5069,28","5085,09","5134,56","5260,38"
11/12/2020 13:00,"5070,29","5063,28","5086,67","5136,57","5262,30"
11/12/2020 12:00,"5085,81","5069,78","5089,01","5138,82","5264,30"
11/12/2020 11:00,"5093,32","5085,31","5090,93","5140,95","5266,25"
